,counts,time
0,38.0256,10
1,0.0006850000000000002,14
2,0.0006250000000000001,18
3,0.000615,22
4,0.00064,26
5,0.0005850000000000001,30
6,0.0006199999999999999,34
7,0.00055,38
8,0.00064,42
9,0.00065,46
10,0.0006100000000000001,50
11,0.0005549999999999999,54
12,0.0005900000000000001,58
13,0.0005650000000000001,62
14,0.000675,66
15,0.000595,70
16,0.0005800000000000001,74
17,0.00055,78
18,0.000475,82
19,0.00054,86
20,0.000585,90
21,0.0005750000000000001,94
22,0.000575,98
23,0.0006050000000000001,102
24,0.00057,106
25,0.00054,110
26,0.0005300000000000001,114
27,0.00045,118
28,0.00047000000000000004,122
29,0.0005099999999999999,126
30,0.00042,130
31,0.0013850000000000002,134
32,0.019125,138
33,0.05751500000000001,142
34,0.11815,146
35,0.16664,150
36,0.18618,154
37,0.190655,158
38,0.18250999999999998,162
39,0.172525,166
40,0.16562999999999997,170
41,0.16025,174
42,0.15951,178
43,0.154345,182
44,0.158085,186
45,0.16054000000000002,190
46,0.163175,194
47,0.16293999999999997,198
48,0.16361499999999998,202
49,0.16238000000000002,206
50,0.167265,210
51,0.16397499999999998,214
52,0.164185,218
53,0.163895,222
54,0.16394999999999998,226
55,0.15975,230
56,0.1364,234
57,0.09182,238
58,0.04147000000000001,242
59,0.01257,246
60,0.0020800000000000003,250
61,0.00136,254
62,0.0012900000000000001,258
63,0.00123,262
64,0.001315,266
65,0.0013700000000000001,270
66,0.0012699999999999999,274
67,0.001295,278
68,0.0010600000000000002,282
69,0.0009650000000000003,286
70,0.00091,290
71,0.00085,294
72,0.001005,298
73,0.00075,302
74,0.00086,306
