,counts,time
0,37.39143,10
1,0.0010150000000000003,14
2,0.0010600000000000002,18
3,0.00099,22
4,0.0011200000000000001,26
5,0.0008900000000000001,30
6,0.00101,34
7,0.0007200000000000002,38
8,0.0008450000000000002,42
9,0.0007900000000000001,46
10,0.00085,50
11,0.0008,54
12,0.000715,58
13,0.0008950000000000001,62
14,0.0006850000000000001,66
15,0.000865,70
16,0.0008150000000000001,74
17,0.0008300000000000001,78
18,0.000805,82
19,0.007515000000000001,86
20,0.038555,90
21,0.09271000000000001,94
22,0.15551500000000001,98
23,0.18778999999999998,102
24,0.200055,106
25,0.195635,110
26,0.18475500000000003,114
27,0.17415000000000003,118
28,0.16695499999999996,122
29,0.15774000000000002,126
30,0.15719500000000003,130
31,0.14982499999999999,134
32,0.15474,138
33,0.15451499999999999,142
34,0.154305,146
35,0.15266,150
36,0.155905,154
37,0.15475499999999998,158
38,0.15665,162
39,0.15517999999999998,166
40,0.153975,170
41,0.15354500000000001,174
42,0.15709,178
43,0.14206999999999997,182
44,0.10884,186
45,0.06237,190
46,0.024934999999999995,194
47,0.005490000000000001,198
48,0.0015650000000000002,202
49,0.0013400000000000003,206
