,counts,time
0,140.22271,20
1,0.00085,30
2,0.0008900000000000002,40
3,0.0008,50
4,0.0007300000000000001,60
5,0.00108,70
6,0.0009600000000000001,80
7,0.00075,90
8,0.0007300000000000001,100
9,0.0007100000000000001,110
10,0.00074,120
11,0.0006700000000000001,130
12,0.0007300000000000001,140
13,0.0006799999999999999,150
14,0.00078,160
15,0.0006900000000000001,170
16,0.00055,180
17,0.03805,190
18,0.1866,200
19,0.32552,210
20,0.32441000000000003,220
21,0.28522,230
22,0.27351,240
23,0.27417,250
24,0.28008,260
25,0.28565,270
26,0.28865,280
27,0.28623,290
28,0.28176999999999996,300
29,0.28695,310
30,0.28435,320
31,0.28236999999999995,330
32,0.28286,340
33,0.28746,350
34,0.28637,360
35,0.28639,370
36,0.29012,380
37,0.29284,390
38,0.29233000000000003,400
39,0.2925,410
40,0.29423,420
41,0.2973,430
42,0.2943,440
43,0.29558,450
44,0.2958,460
45,0.29773,470
46,0.29708,480
47,0.29938000000000003,490
48,0.29930999999999996,500
49,0.30161000000000004,510
50,0.3005,520
51,0.30086,530
52,0.2996,540
53,0.30086,550
54,0.30475,560
55,0.30505,570
56,0.30558,580
57,0.30344,590
58,0.30514,600
59,0.3066,610
60,0.30273,620
61,0.30798000000000003,630
62,0.3074,640
63,0.31054,650
64,0.3061,660
65,0.31015,670
66,0.30032,680
67,0.20601999999999998,690
68,0.07331000000000001,700
69,0.0038900000000000007,710
70,0.0020300000000000006,720
71,0.0019200000000000003,730
72,0.00151,740
73,0.0014399999999999999,750
74,0.0014100000000000002,760
75,0.00128,770
76,0.00125,780
77,0.00095,790
78,0.0009100000000000001,800
79,0.00088,810
