,counts,time
0,0.0010850000000000002,80
1,0.001,84
2,0.0011250000000000001,88
3,0.001005,92
4,0.0011200000000000001,96
5,0.0010149999999999998,100
6,0.0010850000000000002,104
7,0.0010000000000000002,108
8,0.00106,112
9,0.00105,116
10,0.0010400000000000001,120
11,0.00106,124
12,0.0010400000000000001,128
13,0.001155,132
14,0.00109,136
15,0.0010600000000000002,140
16,0.0010550000000000002,144
17,0.0010900000000000003,148
18,0.0009549999999999999,152
19,0.00103,156
20,0.0009449999999999999,160
21,0.0009599999999999999,164
22,0.001015,168
23,0.00105,172
24,0.001065,176
25,0.0010199999999999999,180
26,0.001045,184
27,0.001075,188
28,0.0009600000000000001,192
29,0.001355,196
30,0.0141,200
31,0.05101500000000001,204
32,0.10909,208
33,0.169175,212
34,0.22583499999999998,216
35,0.27386,220
36,0.293685,224
37,0.292205,228
38,0.28136,232
39,0.271,236
40,0.26104499999999997,240
41,0.25371000000000005,244
42,0.24828499999999998,248
43,0.24555499999999997,252
44,0.24685499999999996,256
45,0.24528000000000003,260
46,0.245035,264
47,0.2474,268
48,0.247825,272
49,0.24778000000000003,276
50,0.24573499999999998,280
51,0.248515,284
52,0.24841,288
53,0.24756,292
54,0.24845,296
55,0.2468,300
56,0.24646500000000002,304
57,0.24606999999999998,308
58,0.24438000000000001,312
59,0.245885,316
60,0.245625,320
61,0.24458500000000002,324
62,0.24717999999999998,328
63,0.24585500000000002,332
64,0.247525,336
65,0.24931999999999999,340
66,0.246325,344
67,0.24848,348
68,0.25058500000000006,352
69,0.24718,356
70,0.248625,360
71,0.24685500000000002,364
72,0.246435,368
73,0.24677,372
74,0.24733000000000002,376
75,0.24755499999999997,380
76,0.24739,384
77,0.24769000000000002,388
78,0.246915,392
79,0.24779500000000002,396
80,0.24859499999999998,400
81,0.24645499999999998,404
82,0.24792999999999998,408
83,0.24783000000000002,412
84,0.24821999999999997,416
85,0.24819000000000002,420
86,0.244995,424
87,0.24675999999999998,428
88,0.24727,432
89,0.24497,436
90,0.24802,440
91,0.24738000000000002,444
92,0.247775,448
93,0.246745,452
94,0.247165,456
95,0.24669500000000003,460
96,0.24934499999999998,464
97,0.24866000000000005,468
98,0.24886,472
99,0.248995,476
100,0.24919000000000002,480
101,0.250325,484
102,0.25128,488
103,0.245625,492
104,0.22464499999999998,496
105,0.18361,500
106,0.13753500000000002,504
107,0.08785000000000001,508
108,0.04255,512
109,0.014635000000000002,516
110,0.0033099999999999996,520
111,0.00223,524
112,0.00204,528
113,0.002145,532
114,0.002345,536
115,0.0020350000000000004,540
116,0.0019950000000000002,544
117,0.0020549999999999995,548
118,0.0018449999999999999,552
119,0.0019299999999999996,556
120,0.0017100000000000001,560
121,0.00142,564
122,0.00165,568
123,0.001435,572
124,0.00161,576
125,0.0015450000000000004,580
126,0.001435,584
127,0.001275,588
128,0.001495,592
129,0.00128,596
130,0.00131,600
131,0.00128,604
132,0.0014550000000000001,608
133,0.0011250000000000001,612
134,0.001415,616
135,0.0013350000000000002,620
136,0.001315,624
137,0.0012350000000000002,628
138,0.0012050000000000001,632
139,0.00136,636
