,counts,time
0,0.0015250000000000003,90
1,0.0015750000000000002,94
2,0.0011,98
3,0.00175,102
4,0.0012500000000000002,106
5,0.0015,110
6,0.001525,114
7,0.001625,118
8,0.002125,122
9,0.0017000000000000001,126
10,0.0014250000000000003,130
11,0.00135,134
12,0.0014,138
13,0.0019250000000000003,142
14,0.017924999999999996,146
15,0.059875000000000005,150
16,0.11845,154
17,0.18525,158
18,0.238175,162
19,0.2967,166
20,0.3364,170
21,0.363875,174
22,0.3526,178
23,0.336625,182
24,0.33165,186
25,0.315625,190
26,0.31070000000000003,194
27,0.30275,198
28,0.29795,202
29,0.30232500000000007,206
30,0.29677499999999996,210
31,0.299625,214
32,0.301225,218
33,0.30085,222
34,0.304475,226
35,0.304275,230
36,0.30715,234
37,0.30777499999999997,238
38,0.307075,242
39,0.30695,246
40,0.31205,250
41,0.30795000000000006,254
42,0.30760000000000004,258
43,0.30939999999999995,262
44,0.30715,266
45,0.3044,270
46,0.30679999999999996,274
47,0.30425,278
48,0.30517500000000003,282
49,0.308675,286
50,0.30475,290
51,0.310875,294
52,0.30477499999999996,298
53,0.304375,302
54,0.305075,306
55,0.299625,310
56,0.3042,314
57,0.30515000000000003,318
58,0.3085,322
59,0.30760000000000004,326
60,0.308925,330
61,0.30635,334
62,0.30947499999999994,338
63,0.30295,342
64,0.3085,346
65,0.304025,350
66,0.30307500000000004,354
67,0.305675,358
68,0.30379999999999996,362
69,0.307775,366
70,0.308875,370
71,0.3082,374
72,0.30577499999999996,378
73,0.31022500000000003,382
74,0.308575,386
75,0.3034,390
76,0.30425,394
77,0.30695,398
78,0.30347500000000005,402
79,0.314075,406
80,0.308525,410
81,0.30727499999999996,414
82,0.30925,418
83,0.30670000000000003,422
84,0.30965,426
85,0.30760000000000004,430
86,0.308875,434
87,0.30542499999999995,438
88,0.27907499999999996,442
89,0.24057499999999998,446
90,0.18885,450
91,0.14045,454
92,0.08955,458
93,0.044775,462
94,0.014975000000000002,466
95,0.004325,470
96,0.002725,474
97,0.003,478
98,0.002875,482
99,0.0023,486
100,0.00275,490
101,0.002375,494
102,0.0029750000000000006,498
103,0.002225,502
104,0.0017000000000000001,506
105,0.0026500000000000004,510
106,0.0022750000000000005,514
107,0.0022,518
108,0.0024000000000000002,522
109,0.00225,526
