,counts,time
0,41.62737333333334,20
1,0.0008933333333333333,45
2,0.00064,70
3,0.0006533333333333333,95
4,0.0008133333333333333,120
5,0.0008666666666666667,145
6,0.0008,170
7,0.10517333333333331,195
8,0.32848,220
9,0.27529333333333333,245
10,0.28926666666666667,270
11,0.2871866666666667,295
12,0.28817333333333334,320
13,0.28816,345
14,0.2883866666666667,370
15,0.2924666666666667,395
16,0.29776,420
17,0.2988133333333333,445
18,0.2977066666666667,470
19,0.2997866666666667,495
20,0.3048,520
21,0.29877333333333334,545
22,0.3114133333333333,570
23,0.30932,595
24,0.3137333333333333,620
25,0.3094266666666667,645
26,0.31585333333333326,670
27,0.14037333333333332,695
28,0.002146666666666667,720
29,0.0015733333333333333,745
30,0.0011600000000000002,770
31,0.0011866666666666668,795
