,counts,time
0,0.0011,90
1,0.0009399999999999999,95
2,0.00099,100
3,0.00103,105
4,0.00093,110
5,0.0009200000000000001,115
6,0.0009400000000000002,120
7,0.00088,125
8,0.0008600000000000002,130
9,0.0009400000000000001,135
10,0.00093,140
11,0.00082,145
12,0.00088,150
13,0.00098,155
14,0.0009199999999999999,160
15,0.00075,165
16,0.00078,170
17,0.0009700000000000002,175
18,0.00101,180
19,0.0010199999999999999,185
20,0.0009700000000000002,190
21,0.00914,195
22,0.056780000000000004,200
23,0.13252000000000003,205
24,0.21048000000000003,210
25,0.28739000000000003,215
26,0.3406,220
27,0.35898,225
28,0.34257,230
29,0.32332,235
30,0.30480999999999997,240
31,0.2956599999999999,245
32,0.29107,250
33,0.29155,255
34,0.29395,260
35,0.29485,265
36,0.29688000000000003,270
37,0.2978,275
38,0.30375,280
39,0.30282,285
40,0.3023,290
41,0.30191999999999997,295
42,0.3037,300
43,0.30186,305
44,0.30358999999999997,310
45,0.30372,315
46,0.30128,320
47,0.30268999999999996,325
48,0.30011000000000004,330
49,0.30180999999999997,335
50,0.30415,340
51,0.30383999999999994,345
52,0.3043,350
53,0.30308,355
54,0.30563,360
55,0.30817,365
56,0.30448000000000003,370
57,0.30639,375
58,0.30735,380
59,0.30937,385
60,0.30663,390
61,0.30821,395
62,0.30841999999999997,400
63,0.31025,405
64,0.30796,410
65,0.30733,415
66,0.3094,420
67,0.31127,425
68,0.31135,430
69,0.31023,435
70,0.31399,440
71,0.30833,445
72,0.31238999999999995,450
73,0.31169,455
74,0.31377,460
75,0.31313,465
76,0.31363,470
77,0.31431000000000003,475
78,0.31712999999999997,480
79,0.31782,485
80,0.31686,490
81,0.31524,495
82,0.31705,500
83,0.31793000000000005,505
84,0.31732,510
85,0.31904,515
86,0.31838999999999995,520
87,0.31658000000000003,525
88,0.3163,530
89,0.31631,535
90,0.31708000000000003,540
91,0.31761999999999996,545
92,0.31913,550
93,0.31712999999999997,555
94,0.3192400000000001,560
95,0.31906,565
96,0.3201,570
97,0.32027,575
98,0.32305,580
99,0.32031,585
100,0.32037000000000004,590
101,0.31717,595
102,0.31932,600
103,0.32332,605
104,0.32152,610
105,0.32036,615
106,0.32447,620
107,0.32143,625
108,0.32206999999999997,630
109,0.32349,635
110,0.32453000000000004,640
111,0.32253000000000004,645
112,0.32455,650
113,0.32609,655
114,0.32632000000000005,660
115,0.3269,665
116,0.32521,670
117,0.32755,675
118,0.32397000000000004,680
119,0.32621999999999995,685
120,0.30864,690
121,0.26496,695
122,0.20317,700
123,0.1361,705
124,0.07234000000000002,710
125,0.02244,715
126,0.004220000000000001,720
127,0.00255,725
128,0.00218,730
129,0.00215,735
130,0.0020399999999999997,740
131,0.00182,745
132,0.0016900000000000003,750
133,0.00176,755
134,0.00165,760
135,0.0017400000000000002,765
136,0.0015500000000000002,770
137,0.00155,775
138,0.0015400000000000001,780
139,0.00122,785
140,0.00136,790
141,0.0013900000000000002,795
142,0.0012500000000000002,800
143,0.00131,805
144,0.00136,810
145,0.0009699999999999999,815
146,0.0012100000000000001,820
147,0.0010700000000000002,825
